RTC-S1 Burst ID, SAFE file ID, Absolute Orbit
T173-370071-IW1, S1B_IW_SLC__1SDV_20171230T133951_20171230T134017_008949_00FF77_F395-SLC, 8949
T173-370071-IW2, S1B_IW_SLC__1SDV_20171230T133951_20171230T134017_008949_00FF77_F395-SLC, 8949
T173-370071-IW3, S1B_IW_SLC__1SDV_20171230T133951_20171230T134017_008949_00FF77_F395-SLC, 8949
T173-370072-IW1, S1B_IW_SLC__1SDV_20171230T133951_20171230T134017_008949_00FF77_F395-SLC, 8949
T173-370072-IW2, S1B_IW_SLC__1SDV_20171230T133951_20171230T134017_008949_00FF77_F395-SLC, 8949
T173-370072-IW3, S1B_IW_SLC__1SDV_20171230T133951_20171230T134017_008949_00FF77_F395-SLC, 8949
T173-370073-IW1, S1B_IW_SLC__1SDV_20171230T133951_20171230T134017_008949_00FF77_F395-SLC, 8949
T173-370073-IW2, S1B_IW_SLC__1SDV_20171230T133951_20171230T134017_008949_00FF77_F395-SLC, 8949
T173-370073-IW3, S1B_IW_SLC__1SDV_20171230T133951_20171230T134017_008949_00FF77_F395-SLC, 8949
T173-370074-IW1, S1B_IW_SLC__1SDV_20171230T133951_20171230T134017_008949_00FF77_F395-SLC, 8949
T173-370074-IW2, S1B_IW_SLC__1SDV_20171230T133951_20171230T134017_008949_00FF77_F395-SLC, 8949
T173-370074-IW3, S1B_IW_SLC__1SDV_20171230T133951_20171230T134017_008949_00FF77_F395-SLC, 8949
T173-370075-IW1, S1B_IW_SLC__1SDV_20171230T133951_20171230T134017_008949_00FF77_F395-SLC, 8949
T173-370075-IW2, S1B_IW_SLC__1SDV_20171230T133951_20171230T134017_008949_00FF77_F395-SLC, 8949
T173-370075-IW3, S1B_IW_SLC__1SDV_20171230T133951_20171230T134017_008949_00FF77_F395-SLC, 8949
T173-370076-IW1, S1B_IW_SLC__1SDV_20171230T133951_20171230T134017_008949_00FF77_F395-SLC, 8949
T173-370076-IW2, S1B_IW_SLC__1SDV_20171230T133951_20171230T134017_008949_00FF77_F395-SLC, 8949
T173-370076-IW3, S1B_IW_SLC__1SDV_20171230T133951_20171230T134017_008949_00FF77_F395-SLC, 8949
T173-370077-IW1, S1B_IW_SLC__1SDV_20171230T133951_20171230T134017_008949_00FF77_F395-SLC, 8949
T173-370077-IW2, S1B_IW_SLC__1SDV_20171230T133951_20171230T134017_008949_00FF77_F395-SLC, 8949
T173-370077-IW3, S1B_IW_SLC__1SDV_20171230T133951_20171230T134017_008949_00FF77_F395-SLC, 8949
T173-370078-IW1, S1B_IW_SLC__1SDV_20171230T133951_20171230T134017_008949_00FF77_F395-SLC, 8949
T173-370078-IW2, S1B_IW_SLC__1SDV_20171230T133951_20171230T134017_008949_00FF77_F395-SLC, 8949
T173-370078-IW3, S1B_IW_SLC__1SDV_20171230T133951_20171230T134017_008949_00FF77_F395-SLC, 8949
T173-370079-IW1, S1B_IW_SLC__1SDV_20171230T133951_20171230T134017_008949_00FF77_F395-SLC, 8949
T173-370079-IW2, S1B_IW_SLC__1SDV_20171230T133951_20171230T134017_008949_00FF77_F395-SLC, 8949
T173-370079-IW3, S1B_IW_SLC__1SDV_20171230T133951_20171230T134017_008949_00FF77_F395-SLC, 8949
T173-370080-IW1, S1B_IW_SLC__1SDV_20171230T133951_20171230T134017_008949_00FF77_F395-SLC, 8949
T173-370080-IW2, S1B_IW_SLC__1SDV_20171230T133951_20171230T134017_008949_00FF77_F395-SLC, 8949
T173-370080-IW3, S1B_IW_SLC__1SDV_20171230T133951_20171230T134017_008949_00FF77_F395-SLC, 8949
T173-370081-IW1, S1B_IW_SLC__1SDV_20171230T133951_20171230T134017_008949_00FF77_F395-SLC, 8949
